"applicant_id","score","enrolled","wage_index","exit_score","prior_score"
"S0367",64.2303690686822,0,100.073051302132,57.1448227416605,56.4242964218384
"S0368",67.4206086155027,0,100.545959834858,56.6959292512163,50.758110590092
"S0369",70.7120696734637,1,109.014708766678,76.6817203368112,58.0776117887965
"S0370",98.3690946828574,1,151.164045716483,72.6780796457485,69.6299976248737
"S0371",63.5042882245034,0,92.5389875137205,62.3872530276659,54.8076199965445
"S0372",84.6048107277602,1,116.162203793374,67.699815511023,63.2014679669995
"S0373",89.5181093551219,0,114.780970857586,73.3560514186614,78.6895202008205
"S0374",63.2856838963926,0,83.4305414335137,52.3470867903888,40.2914535276673
"S0375",79.8134242650121,0,78.2736575643385,56.1766386664207,59.2234990070645
"S0376",61.1335817817599,0,88.9227934781859,45.2827007443761,51.2970683882928
"S0377",81.5340437088162,1,105.449334966622,68.9735483581175,57.3382985149021
"S0378",80.8050047047436,1,99.7452869804183,61.39972116654,51.588113423925
"S0379",94.2375630605966,1,136.891636514178,68.1984001986051,73.3466343392808
"S0380",92.6428110059351,1,140.167492523947,69.2967502816291,63.8480956463398
"S0381",71.8957712221891,0,94.1552644871432,58.1372738502757,53.6492843794664
"S0382",66.280729835853,0,100.174932519498,51.3050309887575,40.5935834573547
"S0383",83.494182927534,0,94.8434551457128,67.5836771263615,62.1258018104326
"S0384",93.6954901367426,1,123.750950470285,74.6870680419054,65.7871006018468
"S0385",72.0137420110404,1,112.554011432046,56.7021856084502,64.9361167258367
"S0386",87.5269446521997,1,120.027205268862,72.4371009588469,60.5271294058238
"S0387",65.6393019109964,0,97.5855683479939,64.8995966812538,53.5221025521743
"S0388",68.1516854185611,0,78.9498825363866,56.8399882565425,41.5003492742165
"S0389",63.2330267317593,0,108.629272923825,50.817161157281,55.6158666759962
"S0390",96.0460154991597,1,151.958667583186,78.5432330648592,70.3869034508306
"S0391",94.5505465660244,1,141.462471294094,73.9357433564206,65.7399927817882
"S0392",98.390589999035,1,144.025393728409,68.499860703047,71.5534422477786
"S0393",83.4208083152771,1,122.832891806572,73.1399007241894,67.204831353883
"S0394",73.1796654686332,0,93.231245759278,60.5698178028523,52.2503942581375
"S0395",98.0453287810087,1,164.647168695201,80.0799715410447,73.7869929351149
"S0396",85.082044294104,1,114.014745342684,76.4679185479046,57.0127742569789
"S0397",83.1353269610554,1,117.352268715856,67.357566258129,55.6108715380663
"S0398",98.0625493265688,1,160.232791309098,73.3500515005916,71.5402600720255
"S0399",99.1657034121454,1,159.066023617356,71.3860093864788,71.5976373603848
"S0400",65.2205723337829,0,90.7530443016987,58.0178052607233,58.9582731890579
"S0401",88.3045380190015,1,103.00791718642,70.4268864987284,59.2561890786137
"S0402",66.0981788951904,0,97.6082488870816,68.944474448024,59.7046100124161
"S0403",83.1585563346744,1,104.679311372591,61.6140685975,61.7224814406145
"S0404",75.2072656340897,1,96.1959136821219,57.0134242428233,60.3776960850803
"S0405",76.1448189988732,0,84.5183997216842,70.1028549403306,55.8684991611731
"S0406",69.8426857218146,1,94.253554564432,56.792347241047,43.6871880157564
"S0407",65.3744620643556,0,88.4608653788287,58.7395445377844,51.4272921595206
"S0408",91.1528047546744,1,131.52545505343,72.7207485436403,67.1333771867563
"S0409",88.8209273759276,1,117.965624068329,73.1006166756051,59.6392081347671
"S0410",85.2612366713583,1,109.52919170847,71.6750058572275,71.2899330404287
"S0411",96.1451261490583,1,143.560741373969,70.8317531599834,63.5788180007806
"S0412",94.0594481583685,1,139.141742969564,70.894214740624,76.1320317422247
"S0413",91.8086676392704,1,127.007024756523,71.1120541350431,66.5601803208898
"S0414",85.4585282225162,1,111.378665596205,67.4915291050159,62.736893331467
"S0415",73.579858392477,0,93.8512849708471,62.9682125687065,58.2609391955957
"S0416",72.8052301052958,0,91.9221140019433,70.3070040870793,55.862102603076
"S0417",82.1412959787995,0,95.6612795814984,62.1314445209372,55.4306941745083
"S0418",92.0381989330053,1,129.889524932884,69.1727285137955,61.7502588282731
"S0419",71.601838953793,0,97.7484626747486,63.8550520910172,53.9012892721997
"S0420",90.4915076121688,1,138.097313423978,64.2747547125549,63.2169841569567
"S0421",87.0643038395792,1,114.336031575053,80.6657410143172,68.5226790878707
"S0422",75.0269757583737,0,103.234532428142,64.5887205122644,52.6686771790317
"S0423",81.1616236902773,0,91.8444664871561,60.6649380092725,62.9401255210012
"S0424",72.1578808594495,1,98.232708862028,65.9870602108987,52.3591827760718
"S0425",65.4566977452487,0,92.6419812638388,50.120328492462,56.8664223357421
"S0426",73.6057466827333,1,109.299587632874,47.9715408592694,61.6010239224198
"S0427",66.2435333337635,0,111.074202328149,68.4356082787062,51.9186868512445
"S0428",78.4123176150024,0,101.19550963923,62.8730287996187,65.1379453512625
"S0429",62.2684364020824,0,73.2667088729066,58.4952231114796,54.1843926694349
"S0430",75.1228442415595,1,96.0131176653105,61.5294231645165,56.3674418194166
"S0431",99.4090758170933,1,152.601638886142,83.3703079055302,74.2243676980896
"S0432",66.7945393454283,0,89.4871178212529,66.1077755873274,48.1779355404164
"S0433",97.6872891560197,1,145.313748866144,76.2233965952245,66.6850680460873
"S0434",92.9503590613604,1,128.453666921025,66.0357916694308,59.7048455649127
"S0435",76.5307799726725,0,106.253444554358,68.6024029522454,50.2062058452946
"S0436",65.3413699846715,0,109.054272694949,57.0080211274166,47.5129671446488
"S0437",86.5362009126693,1,112.936014221084,66.4441785772931,61.9254272379429
"S0438",68.0534660443664,1,95.7871186383346,58.6396419997964,52.0066071933971
"S0439",90.1816449873149,1,125.325833977113,68.8820390863089,67.3713549930303
"S0440",67.5764154270291,0,99.4274029566802,60.0739613553011,44.9088964161624
"S0441",89.1634588316083,1,124.878423407707,74.3174437639761,67.3649642178699
"S0442",79.6656358893961,0,102.737901106736,57.615436611462,57.9836378303375
"S0443",60.3652172256261,0,87.789605185265,47.3689787380139,56.5052403816031
"S0444",75.9200024232268,0,104.795452145541,64.4342146606751,55.8002805435224
"S0445",88.0294616613537,1,120.333269116862,75.6577391359488,62.7865419757449
"S0446",79.9543580319732,0,102.797890392523,62.0017059850855,72.4239688942471
"S0447",98.2523175794631,1,167.798335548944,70.1966642527213,76.4874414909442
"S0448",71.8908096384257,0,109.346433895772,57.8011091226848,47.2053287843234
"S0449",89.6957778371871,1,129.768203694199,70.2481338965974,68.2402668208063
"S0450",86.3534286338836,1,112.713399992159,68.4501165596296,57.5452600798761
"S0451",89.5872432086617,1,124.266996789762,71.8830948400529,61.424532641133
"S0452",78.6789207160473,0,99.1436690435504,67.0841576575288,58.9778613616765
"S0453",71.2123266607523,0,103.815244989678,63.7248876339889,48.4195219990475
"S0454",77.7002463117242,0,89.832419736457,58.1770983575262,54.322180412551
"S0455",64.9742076825351,0,103.069063670754,63.6032742619588,51.4438293503513
"S0456",85.4093558620661,1,119.793839610296,67.1777517833151,61.9239315800899
"S0457",83.7259008642286,1,123.269396446396,71.7139994018853,65.6268805756497
"S0458",83.9952248521149,1,125.349455547029,61.2722113830925,57.9151162228881
"S0459",65.443310290575,0,82.5715535212107,50.2337217097317,49.5615465468133
"S0460",64.3318279180676,0,85.7182561649738,60.0210635634299,48.9167095376042
"S0461",77.8650019876659,0,101.793544159733,64.3655301666452,61.8337328365698
"S0462",81.2133875116706,0,101.396420063752,69.540764206327,53.8666663108779
"S0463",64.8187379166484,0,95.8911489721261,55.96820533832,47.732254253446
"S0464",87.7749032527208,1,126.955651869546,74.6845633463504,69.3199132469004
"S0465",95.298955636099,1,134.637410183182,71.8226797629265,65.122258695869
"S0466",89.1235480643809,1,128.913227257233,76.0512781584058,64.4914179207737
"S0467",61.4682881999761,1,85.6199908300783,52.638994276464,48.070122094201
"S0468",61.1391150578856,0,85.2490507970822,54.5507928093802,53.4458809455747
"S0469",74.2682967055589,0,86.5477044929793,65.5638959928906,52.328299642359
"S0470",70.4392305668443,0,109.141092345158,53.6447275309282,61.6365441832955
"S0471",63.8747615460306,1,109.587273641286,53.6926668638231,57.3948165564716
"S0472",86.6631495673209,1,111.988512069269,60.0785214279029,57.9018284168057
"S0473",84.1322683077306,0,98.2058966997701,57.8977401511699,59.4674861733442
"S0474",61.5813111606985,0,98.2741784395951,56.4496860531596,47.529054680121
"S0475",91.0645907558501,0,121.41272908697,66.6120626511357,64.1838433161221
"S0476",90.4009477980435,1,134.728929941095,76.0416238422986,64.0728980808546
"S0477",97.8091946709901,1,144.934306431652,70.9043253043267,67.8239125564578
"S0478",81.5823241043836,1,116.76325695364,64.8137486519123,64.7894927519482
"S0479",81.7520684748888,1,120.919650187348,55.6595877879326,57.0934724659298
"S0480",66.6553932055831,0,88.1809859450646,59.2559716699764,47.7004675565187
"S0481",72.6392582431436,0,88.6909297662812,75.201660570447,54.7449914323688
"S0482",78.8784423470497,0,105.579391097587,71.6481451235408,56.0241995802472
"S0483",90.1531516201794,1,125.14690640303,71.1179840283822,63.8319322000451
"S0484",67.4024206958711,0,80.4140863555148,57.3678124461386,46.5467482646266
"S0485",85.2281354181468,1,108.544967730626,64.4016591723104,73.1478781445607
"S0486",71.1868891119957,0,85.7804039558678,57.6079299231106,53.0377606979147
"S0487",65.8427654672414,0,81.408973069482,55.8731852703546,53.9633866088831
"S0488",81.1877495329827,1,124.128552311685,69.1425172759128,56.9455359718172
"S0489",82.1675067674369,1,113.180108049754,75.1533635528825,60.4595138734851
"S0490",84.3239808734506,0,114.007977255454,70.0281108841293,59.1482461446305
"S0491",88.0090965144336,1,116.90928594852,70.4570733018561,63.0740414042583
"S0492",71.6525630094111,0,95.8379391298468,68.9778654180158,59.7438029020605
"S0493",82.7162989508361,1,125.292353008646,64.237937365522,59.0922716167936
"S0494",66.3303118385375,0,97.0906320163179,67.512034760657,58.737316341826
"S0495",69.1789441369474,0,93.5970261138773,64.3030848106347,59.6238475490386
"S0496",72.423822293058,0,76.5868750127693,57.9131500855779,63.0925521697646
"S0497",83.2401995453984,1,118.428297890085,71.5373022848139,60.7174337279046
"S0498",94.7635264322162,1,147.396755417936,64.9208112762303,75.7089928101428
"S0499",76.8342027813196,0,83.4223985349191,66.5767514201091,52.0571291838017
"S0500",70.479063373059,0,97.7526134668499,63.6992387092089,59.4349405526827
"S0501",71.4749930519611,0,79.9926908901582,61.5375842816936,54.4170795153796
"S0502",78.1985017471015,0,101.930519682992,62.7961156478275,56.3144190275244
"S0503",76.1969077493995,0,96.4321701824498,67.5125863293252,58.3763589088407
"S0504",78.0082282610238,0,118.838170406007,69.9291023426754,73.2457263364406
"S0505",82.6054159365594,1,109.75661478472,71.3867268422892,64.6163113671679
"S0506",93.8587789610028,1,120.818229795339,74.9296351304556,64.6208034198609
"S0507",87.6259695086628,1,126.69786558849,70.6464110968416,61.907065563739
"S0508",64.5710101444274,0,92.9222482124094,58.2266784861347,52.6544190912698
"S0509",92.0328086148947,0,128.616690552976,69.0617406934326,72.1297493750912
"S0510",61.6276662424207,0,92.524119409882,57.7612264588866,40.8788126318711
"S0511",99.560703644529,1,174.395912191194,78.6301294579214,69.8290637439172
"S0512",82.8441887721419,1,120.052128568909,56.1297329088202,65.7179517162024
"S0513",93.6966952588409,0,107.607411074264,64.8060139538797,66.8192157479413
"S0514",95.1295912824571,1,139.01117287427,68.7985958014617,61.7610684973646
"S0515",74.616469014436,0,100.22843369746,59.2063828141267,60.398051366956
"S0516",83.2540073990822,0,95.7711032560007,67.3018469296474,56.6296505552306
"S0517",76.6452300269157,0,91.6562068532187,67.8893550252272,58.1282492641808
"S0518",77.775491643697,0,97.5543868735391,69.5311148259434,62.4783402712606
"S0519",77.9989580065012,0,105.850849054299,64.4216476316835,55.8896716274521
"S0520",89.6028885617852,0,115.017149985308,71.0106140509811,59.3623046599412
"S0521",94.8414085339755,1,140.001552523991,82.5625873666921,69.8618340882871
"S0522",62.4387397803366,0,73.8661309267008,50.3142837910951,49.1372796903456
"S0523",80.1489261724055,0,87.3031236414536,61.5136521791271,67.9461619043158
"S0524",93.6520477384329,1,136.525220990665,68.7078349626791,62.3424246474567
"S0525",69.7574449237436,0,89.0987973026539,64.6036951098012,55.7127819169165
"S0526",93.3971207588911,1,132.457979401559,69.2888744930063,61.9174344476937
"S0527",77.7229944244027,0,92.8800472252174,64.8929396846247,54.1761894709461
"S0528",89.4633244723082,1,129.586178402279,78.1977186550499,67.0986053197751
"S0529",73.8217915780842,0,88.2057929989733,65.6749364372134,56.9258109314182
"S0530",98.6235057655722,1,157.695882415171,77.628130297552,66.920368610645
"S0531",97.9216823913157,1,161.199935424916,66.4425260489901,71.7365710849976
"S0532",95.2001988980919,1,127.878167465415,70.0667638847963,67.6874487467819
"S0533",60.9836912434548,0,87.2948020957694,63.6676659296963,47.8917498947462
"S0534",86.2566651869565,1,110.664410565622,66.1419049301793,65.2704791518463
"S0535",97.7224128786474,1,143.440359962163,80.9294218734799,64.7807371329786
"S0536",97.937939921394,1,131.148392395417,68.1187058375364,67.7749216724155
"S0537",72.4610724486411,0,96.3356247418604,61.4127370759411,59.4139295150412
"S0538",70.2488983888179,0,109.868972606437,54.4594464627316,59.0932889734272
"S0539",81.1026845127344,0,84.0715991952374,72.9655526720841,61.3634661296271
"S0540",82.6534002181143,1,104.696263564158,65.1741972680975,63.3092503844066
"S0541",88.7072905246168,1,120.316462432388,67.5720891879853,64.5081431682707
"S0542",75.2491712942719,0,95.8447683087344,67.1200011510799,65.5611558615298
"S0543",96.6204507183284,1,150.545621741511,70.8454237462592,64.0682159529425
"S0544",92.8552974294871,1,142.601615208419,73.1931452377642,56.3907147483939
"S0545",78.9048386365175,0,108.65179150042,65.580999717073,57.8059387719606
"S0546",76.4166601281613,0,97.2088080963884,71.2759672256022,58.1944362137589
"S0547",95.1004972867668,1,149.736200048086,70.4108409469726,72.3412024928765
"S0548",81.1530713830143,1,113.235285792477,65.8558897470275,61.8467402681323
"S0549",89.903203221038,1,137.023355598443,78.2151574566749,67.2771386329726
"S0550",77.7879196126014,0,105.097002122662,62.2152398809426,61.4463504035655
"S0551",91.8931681942195,1,122.151410676733,68.4761344759629,65.9243858175235
"S0552",82.2927115019411,1,106.501216059323,72.1152731488212,65.0256819958025
"S0553",98.8250601943582,1,148.48678261382,80.845438613837,71.4963036184674
"S0554",79.7910233866423,0,81.4357143001041,67.3933608146409,61.7313316035823
"S0555",76.9537826068699,1,91.9586575983514,55.8819583156021,54.0018411408656
"S0556",62.5125972367823,0,88.8943620808757,56.6944623854986,51.8087804549171
"S0557",83.4039779659361,1,124.177966627053,66.0175023499179,64.1030780081086
"S0558",65.9299250040203,0,80.2297060457174,58.2957910671257,48.2899243194778
"S0559",74.1240726783872,0,109.198333137751,50.238155241725,58.6653111899485
"S0560",69.4643149711192,0,82.1321871306773,54.4583116203564,53.6798170851994
"S0561",90.9102796483785,0,115.629978715901,67.220101971555,67.3724763188061
"S0562",82.4458563048393,1,126.861460129379,67.7605125650437,67.1199101678916
"S0563",94.2304197512567,1,124.473722051235,66.5904566912806,64.4560459923797
"S0564",71.8015739042312,0,93.583729642288,60.6201336998329,67.5186895834576
"S0565",63.4222655557096,0,81.5962385356484,58.3947718412647,47.194112757272
"S0566",78.3826174680144,1,117.617849850674,64.1533167076705,58.0828832677488
"S0567",83.6092416290194,1,101.588853640766,70.5719089386545,62.9880404850762
"S0568",63.5395960975438,1,86.9907184737498,67.0612854074831,52.4972137837346
"S0569",77.3470790497959,0,93.7562883101769,68.1823152647124,58.0853943248348
"S0570",69.3864853680134,0,82.6707717377991,50.1679625135689,62.7112000482989
"S0571",74.3131458293647,1,118.757106942017,65.9023784681998,57.3852834433869
"S0572",76.8656420987099,1,117.092847056245,64.5411344670182,59.8085361180616
"S0573",91.3750003371388,1,115.143260934744,78.4922898590462,70.4108458278735
"S0574",88.6026946548373,1,123.155320832256,64.7254069958882,57.2485820948519
"S0575",85.3066175617278,1,123.908959443293,62.3693802506231,61.7126888193119
"S0576",66.0821384191513,0,94.0723328263703,63.8273602174389,58.4406549476063
"S0577",97.6864662207663,1,147.371351053311,71.9636562758661,61.1353222840423
"S0578",96.2297655828297,1,138.875554725805,72.3927732399476,78.0006524886922
"S0579",84.3429201375693,0,107.375595435765,62.2535969781863,60.8815030880537
"S0580",96.3710308633745,1,130.649898627597,79.1512872955135,71.4224827684918
"S0581",95.1628433167934,1,136.751409227328,73.8489617978337,59.9364259320943
"S0582",71.9725261069834,0,104.721364409788,60.2595321049075,60.5972455776605
"S0583",96.9249909929931,1,128.227259070195,73.4964197409478,68.537270238557
"S0584",89.0327550005168,0,124.463018455387,63.712637421151,53.0552254956907
"S0585",60.5026311147958,0,71.1840797882896,51.1240320953952,50.3253608043696
"S0586",92.7345174923539,1,125.366734331776,76.7581397735679,61.6651910977499
"S0587",65.9256127942353,1,106.895812935605,56.718047317422,52.957687796448
"S0588",85.8046943321824,1,113.235484362301,70.5281251955486,60.974421278995
"S0589",91.0544784739614,1,128.345604398607,72.6291349052407,68.4103784999891
"S0590",99.4627530872822,1,161.618851837776,67.3163989058638,73.9460225891881
"S0591",87.7650087699294,1,130.973132038415,69.8910312652073,61.7615137371165
"S0592",65.2108944114298,0,90.6274062432057,60.1172304585689,49.3312407746002
"S0593",76.8705228157341,0,97.2299605571824,66.628487275774,58.9849025963674
"S0594",60.6147578731179,0,91.5625938286817,53.2324987636131,43.5496277708373
"S0595",98.7212273105979,1,154.548054354416,75.3937230691198,63.8979366686591
"S0596",93.0548833683133,1,139.892133351383,67.5153798754035,63.4082082114743
"S0597",61.8141609150916,0,89.285030453969,57.8476498414627,47.1063354815778
"S0598",69.1348573565483,0,97.2323457762767,54.5916783746732,50.6331314528359
"S0599",71.0235084965825,1,113.778457608353,52.8177607632308,56.5398774229238
"S0600",98.8220570702106,1,151.220214842774,76.6096517476596,60.9737857577042
"S0601",99.6008804999292,1,152.682412533974,75.5708877840228,59.8736193861682
"S0602",77.007300471887,0,91.0777526902125,65.6877442075002,61.439068134597
"S0603",96.7120418976992,1,144.794843485722,76.2260745083868,72.2530274575804
"S0604",92.8957381099463,1,139.205825467183,71.4452287081279,58.2299362699592
"S0605",61.5675578918308,0,103.475796662238,54.0915676848537,51.7118058637426
"S0606",65.8493611961603,0,101.831534319664,68.3951255946305,50.3004468098717
"S0607",66.6413884982467,0,95.681838981253,59.5657813281416,49.7657269759688
"S0608",78.4087094292045,0,89.8519652772119,58.026901896124,54.1327641873782
"S0609",89.7752913739532,1,136.649286421256,65.9862040523911,68.0611889549356
"S0610",64.101937385276,0,93.2839002317549,57.3193746863767,57.5339260065992
"S0611",63.2363033108413,0,91.4386117035247,54.1647877567438,52.5712308307431
"S0612",78.1335049681365,0,85.1280685015599,57.524709570812,46.9134022165078
"S0613",84.3281305022538,1,109.818033388262,65.3242260651804,58.4380651249186
"S0614",72.412348613143,0,91.0555446701948,57.1613126125398,64.2296621181519
"S0615",71.3764004036784,0,91.0183275672871,62.273862695301,55.403953138569
"S0616",97.5816181953996,1,135.893228143719,80.6990289794141,69.1641598334936
"S0617",68.901623012498,0,100.383338459744,55.1088732443332,46.2890364292609
"S0618",93.2178848702461,1,136.451698193087,72.0958735543413,71.1267824092677
"S0619",69.0900928713381,0,101.785631243256,60.4143119101355,54.118506269736
"S0620",86.4349637832493,1,106.567580980142,72.3776978634193,63.981802874345
"S0621",92.6074473187327,1,134.517635147885,75.0245155215592,67.0614178446963
"S0622",99.8167397268116,0,138.839304934961,71.1566512391703,66.4694853719816
"S0623",87.1083641424775,1,112.299273913352,66.5502120776864,59.248287794682
"S0624",91.4846831187606,1,121.622349334037,76.0019242166768,76.0825712416563
"S0625",73.3653696998954,0,102.168868311765,64.5558409974419,56.1440420064968
"S0626",93.9319887012243,1,136.961513356112,76.0050138602701,66.5217255014704
"S0627",65.8506692852825,0,85.5005237316149,54.2439060646227,53.2968376235608
"S0628",94.7016058675945,1,109.311309353492,71.5455322250278,74.0610295935013
"S0629",87.9077374190092,1,118.67940505086,76.6154633011518,53.3551241085506
"S0630",72.9473080020398,0,96.7752080081007,63.2590447048696,60.5821973325216
"S0631",93.442751923576,1,120.420382337181,75.6044677725897,69.1752161071474
"S0632",96.2992309685796,1,144.362089427423,69.3757384893297,66.8113280707966
"S0633",85.6477995589375,1,116.714494453055,70.0453494204789,62.0107376053266
"S0634",81.8996988702565,1,115.300106523695,65.3134196616288,67.7277830148921
"S0635",65.6629873812199,0,98.5082097277799,57.8449156834287,47.2448046304402
"S0636",93.0837599374354,1,136.345479754933,65.2020725967389,73.238670895075
"S0637",74.7187331691384,0,96.2584087155828,62.8228160367102,55.9972728556251
"S0638",89.8380907904357,1,123.505802260634,72.0483291980659,65.6061845702082
"S0639",74.0014652069658,0,94.6435116079978,68.0487998801072,60.5097401828595
"S0640",95.1229767873883,1,140.17640105736,71.7958642813539,69.4810643591022
"S0641",95.4020306747407,1,146.299848951895,72.7153748377307,56.2802069873636
"S0642",92.8614375833422,1,140.945802655491,75.2660830213275,61.721766711572
"S0643",99.0791271068156,1,144.612829294713,70.3829266870343,80.1476237889754
"S0644",70.0099087879062,0,96.4550356192346,49.2475509847941,63.5871221741192
"S0645",72.3408542014658,0,94.8702373908546,62.8884377106928,53.0736732244313
"S0646",97.5701706670225,1,144.606750270933,70.9921822534314,70.9906415056613
"S0647",88.0489413626492,0,112.579569045942,75.7595579330468,59.2956187926382
"S0648",86.854757508263,1,115.573700920116,65.6092106815953,60.3023885114086
"S0649",93.8119745720178,1,148.975645988599,75.1650833631075,68.2510778402197
"S0650",99.2598566785455,1,153.189044844601,78.4286182766793,69.1524686058088
"S0651",84.3953580129892,1,126.076300293554,67.1179849282086,59.5540484618168
"S0652",63.7323337700218,1,103.861253397045,55.3301201047581,47.18154009105
"S0653",85.9585211705416,1,106.585529743776,60.4562431023882,57.218655622308
"S0654",93.7199204601347,1,130.859476616011,75.6214903087929,71.2731919813304
"S0655",63.233846090734,0,100.862729089382,60.2913693540376,41.5550749986752
"S0656",77.7773815672845,0,96.7303847928666,55.9979758531532,52.3296247713084
"S0657",83.114977683872,1,105.633970542498,64.6176846721825,60.6117388842615
"S0658",81.9308127462864,0,92.5789037562686,66.0854254187914,66.9772245947987
"S0659",87.1578666381538,1,112.033298148328,65.0389602551421,64.6879971273621
"S0660",83.855137405917,0,105.519317647612,68.0899200402058,55.6903312484254
"S0661",78.937269533053,0,87.1758102756237,64.4302931148707,52.4359728567402
"S0662",95.6383694708347,1,140.238398961234,70.4932949407228,72.6377473536352
"S0663",78.2311881892383,0,104.078866439004,63.5467960767708,56.6370067488462
"S0664",77.7509003132582,1,103.183300491104,67.902680157486,61.3561126313555
"S0665",73.1164343096316,0,80.6331228332139,56.8557024391155,57.9807293813741
"S0666",85.7924854755402,0,106.697405113867,58.442831651939,62.8829106593985
"S0667",61.9894492998719,0,94.5703270863536,57.2793773713728,42.5626887719174
"S0668",60.0060415733606,0,84.6162504028136,55.6058145122515,56.1413705061074
"S0669",91.8783336225897,1,127.317920507554,84.0126284901875,71.4883344245112
"S0670",91.99463468045,1,113.246307838373,66.2541556449514,62.3636009944937
"S0671",77.6508230995387,1,111.71841042242,62.7772709578789,49.375399385514
"S0672",81.6589595004916,1,104.239251922549,63.6820957882571,54.04690481399
"S0673",81.5603365655988,1,119.33198603827,75.080764024704,63.1912009575209
"S0674",83.0052316375077,0,119.487393476006,60.2547542957424,66.0335770138105
"S0675",78.1416677031666,0,97.7128921723841,69.0490083290403,53.316767508596
"S0676",96.8746799230576,1,146.471224619409,70.3939117494854,73.8266235277512
"S0677",97.2209851257503,1,161.586995749862,84.5928411611451,68.3049469883631
"S0678",83.2115376181901,1,102.236343317185,68.646512799754,65.0428716583182
"S0679",60.1237646862864,0,84.7509847260333,58.1418483492901,44.9332178465955
"S0680",62.6212594471872,1,102.90371407054,51.7395489544093,44.7905168519304
"S0681",67.8298788424581,0,99.2886642390847,43.927789303522,56.4792131237435
"S0682",66.9762490037829,0,91.9549639965294,60.8517987960759,55.4867134306726
"S0683",64.945743791759,1,90.9878745019072,59.9553230744506,43.6081006862536
"S0684",82.0519262552261,1,126.963347735465,64.6743631995992,66.0917361799594
"S0685",61.8547705374658,0,86.0895222928185,64.0092893519455,57.7514232061577
"S0686",91.4389044232666,1,122.308216652957,71.1469119590939,69.3589364450852
"S0687",85.5155483819544,1,116.580854817907,65.7207409698899,61.9654715237962
"S0688",74.4899788778275,0,97.433570146259,65.3204963425337,56.7941520277242
"S0689",70.4854794126004,0,88.0620850887189,57.5101175391951,63.9365248818121
"S0690",96.8446397036314,1,146.138868314011,75.7526178157208,57.3552605994551
"S0691",85.0313036516309,0,102.851879110421,69.0148776172515,62.8407553579953
"S0692",83.0716936849058,1,108.459513370723,75.9404888872955,59.1616992316837
"S0693",87.178240288049,1,104.750320103,68.8736339551618,53.569124145814
"S0694",69.6723077446222,0,86.2559645292491,55.0955143085804,56.1370223651998
"S0695",79.7801154572517,0,99.0263048671698,57.0360175176194,59.1806422797956
"S0696",79.7614710219204,0,113.238313805252,66.4320132976356,58.5587574826549
"S0697",92.7553187776357,1,132.22489944827,70.35988075393,61.4171367904574
"S0698",85.6495026033372,0,93.1785943413577,69.2610850038358,56.7677535300651
"S0699",93.6097101215273,1,135.315783441539,76.3402394934756,74.6157475416837
"S0700",98.7596237100661,1,146.985225625119,65.1515661146853,71.6251888479327
"S0701",91.7735733278096,1,124.383462709168,57.0646888567678,63.0416129251842
"S0702",91.0065894667059,1,114.869672002249,79.3877983208244,60.7156583846287
"S0703",77.4425888899714,0,96.4300241585722,65.5200440887808,55.9968297739141
"S0704",62.2278774529696,0,88.7015717468036,52.5802939773361,52.1696232740831
"S0705",70.0692853890359,0,90.1769481510724,53.9789731006232,60.3976993598853
"S0706",92.1955911070108,1,128.752577862482,67.5220154198528,53.8056894886867
"S0707",97.2782270982862,1,132.530714377629,69.2349182085791,65.9293672579506
"S0708",99.460710156709,1,142.895064244956,69.2690260758085,67.8844125088583
"S0709",94.0540154278278,1,128.940159153178,84.9227065226134,57.2909428127995
"S0710",66.1897179670632,0,91.246255350751,64.5984635203025,53.1116234597153
"S0711",86.3053612969816,1,114.391021168495,72.7949390473163,62.4690357004662
"S0712",80.6195134203881,1,115.70131830867,65.533673825426,61.4413745615015
"S0713",91.5176531113684,1,117.374461592442,73.177197461546,66.3081232729296
"S0714",86.0302658565342,1,108.750391972919,67.8850313311964,66.4393585640714
"S0715",80.3358529973775,1,95.5535175068139,66.8462461213666,54.2066597263263
"S0716",78.5677089728415,0,113.406854832798,61.6827866053533,60.3454086497691
"S0717",60.4217453766614,0,86.5700257157184,48.7052529985579,60.0665482424778
"S0718",82.8305602446198,1,106.635017306856,65.5812943376816,53.4952425583778
"S0719",61.5692831575871,0,88.5216382646414,63.5247123448031,52.0660591465064
"S0720",68.1279034633189,0,84.0937102477103,47.3717619861281,58.013159287002
"S0721",77.2399637941271,1,111.094863199958,66.7426136020435,57.7324026596476
"S0722",66.5014204289764,1,108.802663151407,59.9322349673346,56.5037780081368
"S0723",99.3483966682106,1,147.641080003405,73.3335169430547,74.0040340028978
"S0724",66.2433228921145,0,88.5668715528889,55.3294896555187,50.6637283537529
"S0725",84.9484421126544,1,116.723324061563,68.893109296086,65.3309802010753
"S0726",77.1982153784484,0,102.048177538795,70.9346152112264,57.6970304014111
"S0727",92.2286239732057,1,126.248276402168,74.3559037644198,61.7552192159296
"S0728",66.1752292234451,0,84.770209364341,55.9284100625097,55.3828078660322
"S0729",66.1842561606318,0,102.635137597916,64.0907196720341,51.0649429938576
"S0730",73.3251370489597,0,96.4791031598869,63.1545890295613,63.5796954565358
"S0731",94.2448154650629,1,140.86063997395,83.0314415989501,67.1775924905793
"S0732",63.4504659846425,0,93.6885260945681,55.263697785644,53.1437259920214
"S0733",61.2669226527214,0,91.2331920983711,53.7959708868223,51.5396198735031
